Instance,Income
175794,185171.3496987270
175795,273141.1547194930
175796,140191.4582223950
175797,71850.9112550461
175798,19916.5866951760
175799,61607.4669531144
175800,243720.3184714730
175801,286224.8492372190
175802,194560.5171535190
175803,162271.1933891810
175804,23546.3525877048
175805,147536.0347366450
175806,34095.5620116656
175807,128362.4187505960
175808,103887.4692106130
175809,815194.9184990400
175810,47037.5224534444
175811,99267.8276282623
175812,14745.7973266143
175813,61368.5207144102
175814,77758.6987564363
175815,130431.7537796460
175816,143386.4603697160
175817,35388.3371933963
175818,157506.0058623130
175819,48084.6022484791
175820,165321.7772374270
175821,37670.8333174743
175822,79524.0148948807
175823,30559.7402764961
175824,53437.4009853029
175825,26308.6931666248
175826,168429.3198444560
175827,22698.3842505502
175828,17862.7492334037
175829,112802.5737006560
175830,184401.3892893720
175831,63323.5817616608
175832,82495.1862166835
175833,12391.1592119602
175834,28731.6168218427
175835,23041.9020308053
175836,23655.9149614150
175837,135944.1376883460
175838,165962.2633825830
175839,21468.8411064626
175840,19816.4631625656
175841,28441.0942605447
175842,16736.8083520468
175843,31980.0632400940
175844,44780.5912257448
175845,34322.1815580439
175846,14791.6318041141
175847,20568.5636070408
175848,230920.1447054900
175849,155295.5991537680
175850,46271.4599248966
175851,11053.1130651893
175852,19000.8108963465
175853,27108.7802070161
175854,38885.2658925307
175855,127651.9632116630
175856,8216.6472321898
175857,32668.6904446766
175858,39303.5508312824
175859,9946.4271553290
175860,264265.7713078440
175861,22505.6510284347
175862,30647.7643413998
175863,19960.0509332694
175864,522592.4055004030
175865,139052.7379058220
175866,127871.5456164390
175867,18341.2347327501
175868,33902.7432352201
175869,21854.2254019112
175870,42800.5239665178
175871,25704.2880688053
175872,30154.5739306057
175873,73249.2526716313
175874,181368.9998467160
175875,50759.9391144339
175876,147142.8871970780
175877,138424.7199242310
175878,66708.5770278669
175879,25318.7398823317
175880,11008.5453355638
175881,55842.3025603009
175882,28573.2487802118
175883,29582.4533989689
175884,20859.7129755729
175885,27645.1995653764
175886,41095.9797584396
175887,58703.1996014314
175888,14644.1643800411
175889,119860.7397971630
175890,55534.8498782881
175891,24289.7933970780
175892,24344.3801710841
175893,106770.2508974850
175894,13050.5598998735
175895,238582.0099618750
175896,27578.9479437220
175897,89808.1668203667
175898,134583.6543355640
175899,66430.6396252809
175900,711436.4409192280
175901,53103.6391184566
175902,17790.6795523639
175903,41295.1922931733
175904,50065.2827471852
175905,101412.1782060140
175906,247795.4722280610
175907,12171.3023553786
175908,135280.1789508860
175909,26265.6877582112
175910,123698.3425772250
175911,67297.7288242090
175912,92015.8589599439
175913,86450.6386706106
175914,23531.3044934333
175915,29888.9071315484
175916,22682.9448665638
175917,33420.5314534031
175918,17976.8449112658
175919,382751.5443870450
175920,16199.2251461150
175921,204831.5576948640
175922,139990.9627160050
175923,54912.2730997000
175924,50222.8317023118
175925,194593.6666242440
175926,122503.8587662730
175927,46904.1372562828
175928,187722.0172412890
175929,13486.0328902443
175930,10798.6624181373
175931,151760.5798383710
175932,85324.1836777236
175933,59514.8089245142
175934,85561.0673351403
175935,9843.5096919775
175936,97672.7596371689
175937,15131.5458851410
175938,111601.8129500520
175939,20795.6954089694
175940,85417.8491809378
175941,217451.6778845000
175942,216361.5177860180
175943,89328.3631275961
175944,568317.1265010170
175945,21584.6285540296
175946,39577.4510118848
175947,8499.0626033497
175948,150481.1123425760
175949,226502.9056095350
175950,64509.7863701488
175951,41398.3253805045
175952,49789.8543068107
175953,19714.8386036091
175954,16894.7443890115
175955,39053.6239006270
175956,43323.8267137805
175957,47339.9894707733
175958,167757.0345902160
175959,31719.0074919723
175960,21243.3922786064
175961,307209.6302341140
175962,75543.6303291480
175963,55064.1830233661
175964,39341.2921364405
175965,138526.3051274000
175966,96056.6846380208
175967,49115.4248243742
175968,33151.1112802519
175969,36880.9099382482
175970,22359.7689852556
175971,53163.8187255458
175972,144596.7194743100
175973,147614.8675188780
175974,150635.3571310240
175975,21687.4011899508
175976,25241.8709222934
175977,34734.7108882606
175978,76943.8148997947
175979,152433.3095889550
175980,88089.3224281413
175981,112371.2966994160
175982,48364.4462915499
175983,67509.9238169241
175984,13029.9296616806
175985,32685.6182312149
175986,40612.3760025927
175987,305801.0638567540
175988,78746.4070032487
175989,24384.6652503289
175990,11460.8036904481
175991,118124.2042959200
175992,40602.6391421457
175993,24806.7182475451
175994,32614.8573064736
175995,47668.3289947427
175996,193282.4851482440
175997,102646.0129521500
175998,194970.8213606200
175999,40715.6160881597
176000,530275.3819959170
176001,54487.5769333146
176002,95037.0042737565
176003,20564.7814024440
176004,23227.8720107286
176005,33440.4913533555
176006,302211.1667506660
176007,60554.2156065402
176008,24039.1291308630
176009,25427.2033662677
176010,19491.0109034030
176011,32112.7959547139
176012,13458.2304957509
176013,17959.2000637635
176014,152839.2043788220
176015,32566.3674280726
176016,208295.7808316190
176017,236227.2980039830
176018,62239.2239790567
176019,25765.4180905956
176020,123909.0147180120
176021,174970.2272460290
176022,181864.5909519320
176023,23766.1756143619
176024,69264.2638843085
176025,29825.5535232331
176026,23104.3166786486
176027,47877.9477150803
176028,44694.7489504367
176029,66533.8784685970
176030,247680.7907429460
176031,38159.8496422429
176032,88223.2464275715
176033,33436.3281585422
176034,71789.2349293100
176035,21441.8057679925
176036,118105.5861368460
176037,42709.7770327674
176038,10356.3650573055
176039,63218.6702319448
176040,37181.3009109761
176041,20288.9916418674
176042,277958.9673487670
176043,148911.5912477620
176044,18431.5132592840
176045,173332.6953376100
176046,208853.0734979710
176047,11810.8527762135
176048,92105.1289353683
176049,68946.4031341522
176050,271856.2073331850
176051,275568.6357500750
176052,89349.7119114742
176053,221341.3652063070
176054,154378.7458297780
176055,49877.9205367228
176056,187977.7279452590
176057,48983.0049678149
176058,30255.0807696827
176059,24226.1569650866
176060,30413.5718360358
176061,55714.7892244186
176062,23720.9240708628
176063,16234.9484952376
176064,21967.8441308556
176065,20510.1128695927
176066,89964.6034095568
176067,103946.2625259530
176068,46202.5801319737
176069,28257.4964940464
176070,228959.6518975250
176071,68758.8440108651
176072,71534.3312155268
176073,24841.4913990881
176074,14944.6738134090
176075,389510.5302659700
176076,163649.7117593190
176077,105721.9823108820
176078,161691.8324800380
176079,92565.4643519286
176080,21340.8086141120
176081,90834.8815718645
176082,27402.5938141044
176083,17253.3104991402
176084,53163.3883790190
176085,171498.1144304340
176086,200864.6371194410
176087,307142.2293754020
176088,17256.6343330183
176089,44641.9385612432
176090,202267.0981401640
176091,15436.4840331948
176092,54328.5376520750
176093,160499.3846263240
176094,22505.5645638928
176095,175099.0848076470
176096,25905.1226167849
176097,95926.8719274370
176098,21353.7466553924
176099,103447.7064057860
176100,305930.7425152490
176101,124378.9132081660
176102,37057.4761330708
176103,176490.7153379070
176104,151639.6759838910
176105,98312.2347204763
176106,188952.1022472740
176107,215696.0196097520
176108,19881.9334997962
176109,10111.3072055615
176110,93243.0948494211
176111,172695.5090901900
176112,25890.4889003329
176113,87607.0699151669
176114,119585.1952566090
176115,312483.7029953280
176116,639948.7607065780
176117,180263.3656440850
176118,27046.6770858849
176119,69569.3787791463
176120,40805.0638892342
176121,73952.3092682845
176122,91133.9099524746
176123,21896.0059958573
176124,18623.8554722545
176125,43168.5509883314
176126,24964.1484651618
176127,40238.8307502263
176128,52535.3841704332
176129,57902.0098027438
176130,12055.1949883937
176131,94319.0284173581
176132,186323.3217664350
176133,11281.2113863177
176134,17617.8026084679
176135,616999.6398701280
176136,32011.7886889702
176137,113629.6724751570
176138,74123.7566493803
176139,28779.3542539811
176140,29763.7630168465
176141,12527.7571193541
176142,20818.1581784969
176143,45726.5092061243
176144,278694.9916606120
176145,10605.7893504312
176146,24504.6145838215
176147,117204.3182283370
176148,29682.6520553264
176149,246823.7418628210
176150,42513.3661677453
176151,35935.1789325199
176152,48433.2543081497
176153,125073.0073661850
176154,29647.7109450393
176155,231854.8799167420
176156,82128.6644504164
176157,209091.5990228830
176158,14993.6421885021
176159,122327.8478858160
176160,11787.8071634059
176161,46846.1185882664
176162,104450.2641687680
176163,8576.8433944485
176164,79470.5797019659
176165,22355.7725403426
176166,39406.4363192999
176167,54593.3709084724
176168,139144.0095059640
176169,11993.9172813522
176170,15530.7270126756
176171,150651.6660792900
176172,14076.2641387753
176173,97719.1536395358
176174,47921.4916475890
176175,143824.1980599410
176176,14216.5146037909
176177,295008.2015583430
176178,362253.0891619110
176179,30897.2918031876
176180,76482.4310491893
176181,61121.0197820650
176182,27101.4266100042
176183,30257.5827487813
176184,51007.1520130347
176185,23701.9736130909
176186,88194.1314642377
176187,187576.4864492660
176188,245401.0410909870
176189,23898.9043088665
176190,18053.1462460048
176191,566991.8973652250
176192,66854.1465113504
176193,36332.9590893867
176194,26975.6226046961
176195,46038.4363191117
176196,81172.9000045398
176197,53854.9359455658
176198,30495.9961336487
176199,12354.5777931338
176200,506022.8579245820
176201,14072.5444199472
176202,296142.9445975800
176203,163534.2090120080
176204,64267.0706750696
176205,27440.7107345029
176206,40370.2431337023
176207,25099.4667729885
176208,36997.1892074836
176209,119131.7358818330
176210,34401.7143067129
176211,42677.3787169052
176212,125983.4071799270
176213,20757.1846875062
176214,97475.6342017882
176215,19078.7748571079
176216,59084.3235991847
176217,44587.1099494287
176218,75663.3657594561
176219,8875.5119003450
176220,62430.1963497574
176221,25442.8482709171
176222,110358.3793209270
176223,30330.2304930102
176224,21613.1198320984
176225,20682.2285193370
176226,302917.2394207160
176227,13939.7019841538
176228,420317.5912445090
176229,147574.8092676470
176230,177858.9165562050
176231,43664.0536841293
176232,16393.4818283718
176233,28100.3368192202
176234,44531.6126567637
176235,40943.4323313595
176236,121389.8040536750
176237,155688.1794847370
176238,56065.8766562887
176239,147284.5498883490
176240,59181.4899773412
176241,120499.9388962300
176242,52179.3895200156
176243,26880.2887556556
176244,765928.6322155970
176245,260475.1667849740
176246,177567.0742838170
176247,395277.5779124000
176248,87115.6474976793
176249,214801.0300806860
176250,20439.0174062395
176251,128114.3621594310
176252,15767.0625008288
176253,69599.0379867213
176254,37544.6774828853
176255,384807.3325777850
176256,60007.8666832678
176257,52651.9706835212
176258,21129.8373071875
176259,385264.5644951190
176260,37313.7173887757
176261,461048.3711041370
176262,54876.0340060621
176263,10964.6631316152
176264,60889.6643163817
176265,25265.4070736345
176266,156985.0410555850
176267,22946.2016007214
176268,27338.3592235395
176269,33356.1347986941
176270,147385.7958469950
176271,120127.9220407410
176272,134700.5505691210
176273,78340.6578741792
176274,29319.5234196460
176275,75743.6180039958
176276,144071.1546782400
176277,224556.8953541480
176278,183524.5402786720
176279,49175.1798816744
176280,94638.4290366400
176281,77981.5643879962
176282,54854.4673946582
176283,63041.3690448906
176284,21298.8389876403
176285,88930.6977593420
176286,96073.7991355099
176287,17604.5873103149
176288,33063.9328876261
176289,52591.8433252204
176290,33312.6129846036
176291,94018.2859668981
176292,106561.2235057820
176293,192217.6772201080
176294,52829.5264724384
176295,58399.0327926322
176296,59800.2072287973
176297,79340.8015244567
176298,191197.3221789820
176299,10567.8951594726
176300,371344.1750585440
176301,48683.7364566476
176302,316930.7492458510
176303,20837.9341961399
176304,37905.3188526185
176305,96451.4256521579
176306,253299.2046254050
176307,156989.0093730910
176308,85575.6240474093
176309,25406.6096312576
176310,19133.7896328415
176311,56692.0523879089
176312,17185.0523554594
176313,102785.7336340770
176314,531139.2347397650
176315,28059.4618772772
176316,40361.0838987087
176317,167438.8749820280
176318,286353.4701714320
176319,14563.9067432164
176320,37211.6047582296
176321,281590.0892493180
176322,41553.9580713417
176323,170729.6210670830
176324,35935.9674243216
176325,284766.9008028240
176326,12063.5026183773
176327,46106.6651967616
176328,413383.3108952360
176329,31870.8915614888
176330,8605.5771953565
176331,352299.9631916410
176332,283746.2701736130
176333,103861.9094888970
176334,22634.9877621160
176335,121709.7525017850
176336,479337.2020497670
176337,20012.3956005031
176338,192681.1134874510
176339,74541.7421378486
176340,10212.9708840574
176341,18206.4699203757
176342,32466.4269567254
176343,96688.8883517442
176344,21966.5420637190
176345,17855.8697797577
176346,269591.5239529180
176347,58779.3121532939
176348,27639.8117617470
176349,22033.9505099881
176350,42549.2276105343
176351,68579.5220987732
176352,122447.9899574100
176353,225592.7191288280
176354,66663.1936679040
176355,141510.0454847880
176356,64199.4304884753
176357,42768.9200656429
176358,31463.5220213105
176359,22584.7540085961
176360,32160.1016368606
176361,34815.0805553735
176362,74645.5736110701
176363,43515.3519452908
176364,7280.9874299307
176365,26923.0103696197
176366,218525.4366784890
176367,72062.4294403859
176368,70333.7690770026
176369,685176.8513320270
176370,31616.1663404764
176371,307947.4431593910
176372,21777.9904409417
176373,40978.2792022657
176374,39429.9936893350
176375,103651.6840317290
176376,27445.1514204751
176377,21790.1218046671
176378,53765.3653071940
176379,22269.3060097672
176380,58191.0358016831
176381,13873.2092518458
176382,264341.7111695590
176383,65335.9461369607
176384,40547.1768064792
176385,43800.6490680425
176386,40042.1502535827
176387,756263.3076361420
176388,43274.8547730536
176389,34565.9244586544
176390,92081.4900130595
176391,46912.1087131641
176392,77244.5748600861
176393,26760.3632542714
176394,17550.9885408989
176395,43599.0975042335
176396,31230.8003862342
176397,456537.9429214060
176398,35628.6523513809
176399,31750.9618265747
176400,12621.4640720886
176401,70466.4956576252
176402,37420.5477521044
176403,103521.4770766510
176404,29671.1654711882
176405,87524.1628049274
176406,18571.9623585923
176407,35016.5849607076
176408,22485.5477526967
176409,505306.7305026070
176410,10440.7933672554
176411,73628.5894409113
176412,10795.1719193291
176413,37141.6498852060
176414,79873.1878841644
176415,59510.8888488408
176416,83853.0367712303
176417,34969.6950558900
176418,77409.8712144547
176419,103536.1332944000
176420,36923.6318994802
176421,486165.7529864300
176422,10570.1184154892
176423,19544.1650061308
176424,25328.8105025820
176425,51270.3355266309
176426,45466.0305523106
176427,215848.8911062420
176428,30585.4665438369
176429,134969.6428515240
176430,20121.5002216506
176431,144501.2051150740
176432,31217.3682519675
176433,32041.5499092779
176434,69578.2171262897
176435,24978.3821543205
176436,109610.5673734510
176437,216295.3593455640
176438,19380.7547664394
176439,46904.3065771479
176440,13928.1699077674
176441,28740.4782835338
176442,51796.9201687300
176443,214738.2405099710
176444,561995.7053510660
176445,37273.3845490092
176446,78086.7971358106
176447,38256.1296567635
176448,54918.6883531854
176449,98792.5729832073
176450,24154.6394374220
176451,264917.9078522360
176452,32938.8001294062
176453,28112.8630132667
176454,86421.6452462913
176455,41988.0770570401
176456,97317.3743088685
176457,69741.7317886733
176458,130437.9807115050
176459,96153.0555135473
176460,121280.9591482050
176461,18604.6601566756
176462,74044.4225709510
176463,275004.3938265160
176464,73420.6902087152
176465,28805.4209180853
176466,17512.2633541635
176467,375117.7847948930
176468,14009.9662924475
176469,8220.8262362776
176470,33959.1502098447
176471,37307.6882163328
176472,40057.4147999843
176473,27561.0506202577
176474,75501.6627706364
176475,56944.7205485464
176476,26964.7129636375
176477,247138.0602787700
176478,14114.9188259031
176479,123628.6925798740
176480,30584.6845676735
176481,54746.1362124099
176482,183318.5662471150
176483,324121.4685799330
176484,28818.8467168420
176485,51320.5874862710
176486,18658.1069072769
176487,9972.9008586795
176488,122884.3252325530
176489,33027.2795297057
176490,147167.8453980370
176491,124261.5344246270
176492,20326.8273140202
176493,252805.9715009220
176494,16828.7426863835
176495,43302.9328160931
176496,97398.6772192957
176497,19439.8281217042
176498,79125.6842912822
176499,64364.5392244060
176500,426234.5227750710
176501,27926.7895905524
176502,49706.8109694447
176503,46216.6009107511
176504,78257.3720728477
176505,716996.1473480230
176506,142855.8781637740
176507,254521.2698765950
176508,71094.5431330992
176509,27261.1446395894
176510,59423.6111240916
176511,46580.9343750729
176512,37511.0424301810
176513,28822.6662073905
176514,417872.2369007020
176515,27084.7342648230
176516,80576.3991570043
176517,65900.1183854240
176518,68121.8799763251
176519,79777.0942395978
176520,15752.8394573000
176521,29215.4676087004
176522,146179.1386528230
176523,51187.3127367751
176524,76792.4067209040
176525,30348.4057699079
176526,35541.4466262247
176527,30169.8661721294
176528,91909.7156108809
176529,9335.0550277824
176530,76039.1129751989
176531,75297.8830160817
176532,218950.5396921510
176533,274557.2730796460
176534,193673.9662421450
176535,36489.5828994832
176536,41599.8203163993
176537,78791.8649788348
176538,35537.1314913349
176539,30008.5910422625
176540,42701.1556433117
176541,78843.8598096132
176542,199282.0806550500
176543,6722.3087365135
176544,37126.3554856651
176545,80286.9680621848
176546,125072.0052740560
176547,21310.5675020525
176548,77958.0612520175
176549,10751.5505468773
176550,128765.8006231340
176551,42640.6352105231
176552,17577.9392446484
176553,28533.7655391883
176554,111963.6773492850
176555,13157.3312529428
176556,69557.7240729477
176557,331353.6225857640
176558,31364.5504315546
176559,82290.9146490543
176560,365255.0958050650
176561,44636.7413200531
176562,51387.5567978845
176563,448604.0788983750
176564,97423.6550763667
176565,15513.7785653740
176566,41957.8868130435
176567,217670.3498777330
176568,30513.1292141924
176569,38925.9529173986
176570,10841.5494008523
176571,136286.3273895000
176572,14727.3258362434
176573,389593.5391397440
176574,107827.4256832900
176575,84867.1349965296
176576,257055.5230786020
176577,64556.1722578346
176578,29458.1489397925
176579,165390.8480190590
176580,15525.8292718410
176581,85639.4384777428
176582,176661.8738195490
176583,589885.1788323330
176584,281194.0262740110
176585,140934.7517668750
176586,224987.9305367540
176587,31880.5647991225
176588,87919.1535258688
176589,137794.2943215160
176590,45943.6572055386
176591,174691.3333056360
176592,31074.1350342858
176593,88224.7508761955
176594,191761.0421762910
176595,18356.3229208420
176596,35887.2210297374
176597,54260.2213870305
176598,83311.9421641946
176599,31007.5060813551
176600,465339.1016571020
176601,25276.6130750630
176602,40045.3801745419
176603,234043.9391519550
176604,16354.5414072144
176605,20654.3969124120
176606,23218.0503393867
176607,239277.4898747420
176608,17996.9169828525
176609,109007.5820649550
176610,324542.0585034340
176611,75288.1554298575
176612,18347.0413797052
176613,33734.9476536625
176614,23464.2318400121
176615,17111.4414566176
176616,335367.9407988870
176617,16923.1721806036
176618,17373.0243123367
176619,25881.3232328276
176620,64863.8418294591
176621,88123.4273977982
176622,304324.7539629770
176623,87972.9085251582
176624,37974.7777246165
176625,19614.1093096094
176626,42006.3190465454
176627,40419.1077269897
176628,134005.2956341120
176629,307747.2667135520
176630,37566.2211442298
176631,77501.2361770887
176632,36332.8353688674
176633,23301.8836975354
176634,130336.2320204400
176635,100369.1509934780
176636,44732.2892687804
176637,102462.3540183960
176638,24473.8942711827
176639,31785.2903799726
176640,33833.5112808341
176641,87756.7956309730
176642,34769.6099364408
176643,37997.9359243593
176644,82767.6206278018
176645,91323.9950338441
176646,35791.8684320800
176647,35707.2068879653
176648,64071.6392678177
176649,24462.6819071350
176650,56148.8096810074
176651,28067.0689294275
176652,102160.1602409400
176653,20273.2383339695
176654,14830.7730787985
176655,11399.6013141190
176656,85668.2366481995
176657,71254.5875953096
176658,15924.1585955812
176659,273218.0546329570
176660,153454.8446099270
176661,19077.7265153425
176662,81919.8977007401
176663,11089.3518163343
176664,229356.5612477940
176665,18480.5141302559
176666,108483.3816757600
176667,205558.3166123770
176668,54004.5797043304
176669,36694.1183909785
176670,35860.8847332905
176671,79456.8254262957
176672,21201.7490297698
176673,30153.5946294048
176674,22411.1639223743
176675,71629.8084682977
176676,45574.8160502336
176677,138774.8166200290
176678,280905.4710962330
176679,180054.2099880650
176680,58387.8423091485
176681,114948.3657918930
176682,62162.6449667354
176683,31310.8178773603
176684,19196.7046837357
176685,17060.3960247919
176686,54306.5791474406
176687,80313.1777419077
176688,27789.8407332148
176689,18685.0272031257
176690,31025.6985734830
176691,177821.5230710040
176692,22095.6579712959
176693,34466.5398095797
176694,21208.1006967200
176695,411582.2311281410
176696,146134.7801820280
176697,44478.3348148778
176698,245764.1323000720
176699,18614.7151603439
176700,12821.3460810622
176701,132318.3153689820
176702,71147.3326574503
176703,177325.3096091960
176704,79861.7030439151
176705,53050.0472822536
176706,104312.8501222440
176707,31839.4003211192
176708,12160.9617773424
176709,41836.1052543875
176710,30869.9238623792
176711,20753.7626554585
176712,41004.9991254757
176713,349274.8627400930
176714,17787.0083493207
176715,146314.4392731030
176716,16778.0541533130
176717,173081.1955994150
176718,37913.3062860724
176719,8887.5562557938
176720,39628.7581229573
176721,35231.7128527966
176722,39470.7671471299
176723,24480.4118053672
176724,18349.6014649685
176725,1307864.6615371100
176726,13747.6247168171
176727,20731.9909041950
176728,410413.2693016820
176729,96386.1575767309
176730,99564.3157883326
176731,15066.6531018811
176732,29913.7745692255
176733,44305.4842644788
176734,202162.5629337920
176735,43199.2429990974
176736,49247.5776409734
176737,35400.1771118784
176738,21999.6577441705
176739,181935.3080041210
176740,22802.5175452038
176741,29806.8742041983
176742,23081.2772818711
176743,113826.8913154680
176744,7770.8760547785
176745,18059.4541613382
176746,39730.7037199275
176747,272805.9345565500
176748,141861.2286394440
176749,23608.2179877605
176750,116304.4058092360
176751,96147.4756077818
176752,44835.8064542436
176753,236012.2730197140
176754,39256.0728297716
176755,298826.4098616730
176756,12683.0092140379
176757,26142.2296187668
176758,189227.6694598250
176759,341292.7694175350
176760,29439.5489042518
176761,210223.7405547470
176762,95587.6418919379
176763,40893.9126590344
176764,17717.8454043476
176765,127439.7389121200
176766,41786.9946741717
176767,89574.3986075672
176768,149406.7989203460
176769,61698.6691982277
176770,23249.5841983465
176771,92401.3322280085
176772,148182.1045143440
176773,143371.4608210740
176774,14238.5165640873
176775,145982.6311306230
176776,19965.3431412140
176777,15149.6897500972
176778,46587.1800244654
176779,41413.4265384721
176780,89694.5351173033
176781,47667.1708534810
176782,211899.9155612950
176783,16075.1474740516
176784,11443.0887235241
176785,17305.0936881599
176786,18112.7879508086
176787,19677.0245139109
176788,28130.6167512327
176789,131709.2833395450
176790,20206.5126014151
176791,82482.8613744569
176792,148890.0274482870
176793,70092.0394687301
176794,47171.7797334295
176795,52431.2700352895
176796,26248.7915971515
176797,222035.3301770110
176798,11140.6665527957
176799,87303.6645541333
176800,49358.0029992456
176801,26656.2264042681
176802,19904.3211072821
176803,40318.4354312715
176804,48945.5759322167
176805,7027.6836029663
176806,26767.2447778271
176807,131671.0910768230
176808,23022.9469872333
176809,10955.2977421302
176810,19626.9588258366
176811,404223.5868309690
176812,22973.2653943138
176813,52281.1185183595
176814,77277.6668897786
176815,64664.4030116581
176816,40226.2572029379
176817,73407.2904793035
176818,113821.0136387010
176819,49952.9923434673
176820,83234.7476868740
176821,88155.3859803590
176822,101576.1667645030
176823,94395.6189050171
176824,43288.7086528893
176825,131017.5797345250
176826,13147.8616047086
176827,243535.6821794680
176828,36626.4266129250
176829,180701.6101694850
176830,29342.3116964690
176831,40475.6522983165
176832,15780.3176215772
176833,79005.1165172751
176834,87325.1431171431
176835,13532.4020473161
176836,143774.4378681700
176837,775777.9733925800
176838,12730.8107745222
176839,346088.3431173840
176840,22743.4659466084
176841,29831.3730357741
176842,247753.4759341020
176843,8809.7471667838
176844,181781.8378227970
176845,24878.6348675038
176846,326240.7766430070
176847,95335.1697161043
176848,68476.3049504425
176849,33687.0906181800
176850,35190.9607312873
176851,132094.2324031040
176852,14142.0265194602
176853,162285.9732259770
176854,23031.8503183932
176855,118168.0282822990
176856,179813.6839868220
176857,76838.1002471101
176858,307653.0020444620
176859,49398.0115725162
176860,244029.8089663890
176861,200764.4110297050
176862,15686.9013976543
176863,47525.3850866359
176864,144820.6915223650
176865,421413.7699427550
176866,145975.3679845900
176867,19523.8673660273
176868,506686.4093892480
176869,16470.6664619986
176870,32780.8337010932
176871,71645.2235104948
176872,210117.8024698580
176873,79094.2677392464
176874,149867.9307137520
176875,14938.0581218853
176876,17350.6860267393
176877,25458.7619946181
176878,111057.0752240730
176879,10896.5255574668
176880,43431.1108464810
176881,23730.2073862933
176882,45768.5998745533
176883,51393.9482011027
176884,14414.5484340107
176885,28531.3673578244
176886,65207.1401835248
176887,48171.8993217013
176888,55504.3147408958
176889,75165.1357219293
176890,38866.0389372693
176891,430084.8016467180
176892,24101.9027500355
176893,117122.2757718210
176894,14265.6948169130
176895,19803.8776820858
176896,19530.1340165978
176897,122219.8366008320
176898,148549.9742059680
176899,61428.5150430767
176900,65180.9863588739
176901,147703.3089961360
176902,99060.7159192954
176903,19458.7220177943
176904,69167.3664951852
176905,36803.3112479129
176906,23155.7153004791
176907,51089.8295039068
176908,28962.9467005680
176909,35242.9707638114
176910,86273.1146703572
176911,31012.9535684745
176912,12982.7859078259
176913,82905.5661704499
176914,56010.1129038619
176915,8140.8515709817
176916,58090.6605655169
176917,220290.2476973410
176918,29793.4931703204
176919,251204.1305485290
176920,66787.9420390331
176921,155268.4564362520
176922,19762.0659866937
176923,240202.3348986720
176924,29160.1504770446
176925,16802.1025970230
176926,1178306.5810098100
176927,25303.7478628085
176928,437496.2703491950
176929,85028.4686647074
176930,84482.8430083409
176931,52044.6102858456
176932,335535.1691437870
176933,72425.9203482456
176934,142968.8477503720
176935,413111.9783115700
176936,365529.9413548130
176937,85551.0142116725
176938,65805.9262369639
176939,29323.7499553538
176940,26749.2518269555
176941,30472.4805072765
176942,9397.2909393458
176943,332974.2319865980
176944,78656.8319624832
176945,96061.1169906316
176946,25427.8174920669
176947,117617.8285690180
176948,420378.7616237150
176949,21798.9832053553
176950,106230.6865678340
176951,169595.0741282950
176952,264467.5235066330
176953,64169.0289601453
176954,45903.0155036859
176955,37368.7139708224
176956,131260.9656465150
176957,57203.8293884846
176958,556443.6144410400
176959,15245.9993140503
176960,21137.4204090185
176961,33204.1159008401
176962,31842.9453274461
176963,65030.0815467477
176964,65765.4361755987
176965,17588.5215752664
176966,142382.7209360280
176967,19768.4075531064
176968,213014.8896146040
176969,38223.1792076937
176970,56799.3472969694
176971,11644.1376024328
176972,93914.8170620987
176973,10166.6337881605
176974,285506.2492907810
176975,211154.1341296000
176976,106136.1440161900
176977,260537.2136168580
176978,474869.7218066280
176979,18990.4313116411
176980,481911.9255403600
176981,12585.0995799631
176982,86016.6850591840
176983,36521.7053097132
176984,65311.9084394296
176985,56892.3493510902
176986,71073.0640920877
176987,172593.8052525610
176988,26053.0065284402
176989,24242.6322035721
176990,138310.0078748570
176991,14815.0674513405
176992,164156.9594462310
176993,147560.4772242950
176994,162504.9863187940
176995,389809.6950254970
176996,109895.0313124890
176997,7269.5339330276
176998,168146.3353100090
176999,50272.9124524071
177000,10672.9016198340
177001,10704.3526813417
177002,194805.4500501280
177003,91000.7928741081
177004,17125.5497359165
177005,22153.2082594091
177006,119431.5464975320
177007,77145.0471217947
177008,37990.1493620584
177009,14968.4634650630
177010,56784.8539153848
177011,46318.7243835198
177012,181477.1107598430
177013,47196.8252489419
177014,53633.4260332300
177015,156841.7026156430
177016,23627.6528501189
177017,23788.4077633384
177018,31107.2194951837
177019,383824.7751690770
177020,30325.1022973111
177021,26085.2700087644
177022,16094.2093096758
177023,145258.3199881140
177024,41116.9029544721
177025,83048.5709748788
177026,45283.7931537110
177027,27183.4423413242
177028,66965.6141125888
177029,71324.7059698739
177030,57053.9126694392
177031,329071.6786025090
177032,124130.0813035110
177033,232429.8863028330
177034,137715.5841159870
177035,72638.3800263938
177036,202205.9725153080
177037,39775.0153678799
177038,16672.3765891313
177039,22994.0470699641
177040,46382.4654154603
177041,170219.0544299860
177042,167431.8360512290
177043,12012.0680664304
177044,913293.0093839770
177045,104280.9658441550
177046,19069.5704211988
177047,72137.4654762056
177048,58118.8826030166
177049,19870.1438870535
177050,12394.4928291195
177051,261035.6970003010
177052,30535.0007709716
177053,21962.2476110749
177054,142448.7769644280
177055,18604.4601491239
177056,109646.0695170630
177057,119757.5156055300
177058,31705.8183038219
177059,94622.6934623069
177060,88057.4286246169
177061,33394.7660394050
177062,35461.5408054113
177063,10748.7252321407
177064,147109.9376680910
